
time;gFx;gFy;gFz;wx;wy;wz;
3.533;-0,00;-0,00;1,84;-0,29;-0,40;0,71;
3.553;-0,00;-0,00;1,84;-0,28;-0,45;0,68;
3.554;0,03;0,01;1,86;-0,28;-0,45;0,68;
3.554;0,03;0,01;1,86;-0,26;-0,51;0,64;
3.555;0,07;0,01;1,87;-0,26;-0,51;0,64;
3.555;0,11;0,02;1,87;-0,26;-0,51;0,64;
3.555;0,11;0,02;1,87;-0,24;-0,58;0,59;
3.555;0,11;0,02;1,87;-0,21;-0,65;0,54;
3.555;0,15;0,04;1,87;-0,21;-0,65;0,54;
3.556;0,15;0,04;1,87;-0,18;-0,72;0,49;
3.556;0,18;0,06;1,87;-0,18;-0,72;0,49;
3.556;0,21;0,08;1,86;-0,18;-0,72;0,49;
3.556;0,21;0,08;1,86;-0,15;-0,78;0,43;
3.557;0,23;0,10;1,83;-0,15;-0,78;0,43;
3.557;0,23;0,10;1,83;-0,13;-0,83;0,37;
3.557;0,23;0,10;1,83;-0,10;-0,87;0,32;
3.557;0,25;0,11;1,80;-0,10;-0,87;0,32;
3.557;0,26;0,12;1,77;-0,10;-0,87;0,32;
3.558;0,26;0,12;1,77;-0,09;-0,90;0,26;
3.558;0,27;0,14;1,74;-0,09;-0,90;0,26;
3.558;0,27;0,14;1,74;-0,09;-0,91;0,20;
3.56;0,27;0,14;1,74;-0,09;-0,91;0,14;
3.56;0,27;0,14;1,69;-0,09;-0,91;0,14;
3.561;0,27;0,14;1,69;-0,11;-0,90;0,09;
3.561;0,26;0,15;1,65;-0,11;-0,90;0,09;
3.561;0,26;0,15;1,65;-0,13;-0,90;0,05;
3.562;0,25;0,16;1,60;-0,13;-0,90;0,05;
3.563;0,25;0,16;1,60;-0,16;-0,88;0,02;
3.563;0,23;0,16;1,56;-0,16;-0,88;0,02;
3.565;0,23;0,16;1,56;-0,20;-0,86;-0,02;
3.565;0,20;0,17;1,52;-0,20;-0,86;-0,02;
3.569;0,20;0,17;1,52;-0,24;-0,82;-0,03;
3.569;0,20;0,17;1,52;-0,29;-0,77;-0,04;
3.57;0,18;0,17;1,48;-0,29;-0,77;-0,04;
3.57;0,16;0,17;1,45;-0,29;-0,77;-0,04;
3.572;0,16;0,17;1,45;-0,34;-0,69;-0,05;
3.573;0,13;0,16;1,42;-0,34;-0,69;-0,05;
3.575;0,10;0,17;1,39;-0,34;-0,69;-0,05;
3.575;0,10;0,17;1,39;-0,40;-0,61;-0,05;
3.577;0,10;0,17;1,39;-0,47;-0,52;-0,04;
3.577;0,08;0,17;1,36;-0,47;-0,52;-0,04;
3.58;0,07;0,18;1,34;-0,47;-0,52;-0,04;
3.581;0,07;0,18;1,34;-0,54;-0,42;-0,02;
3.585;0,07;0,18;1,34;-0,62;-0,33;0,01;
3.586;0,06;0,19;1,33;-0,62;-0,33;0,01;
3.586;0,05;0,20;1,33;-0,62;-0,33;0,01;
3.587;0,05;0,20;1,33;-0,70;-0,25;0,04;
3.587;0,05;0,21;1,33;-0,70;-0,25;0,04;
3.587;0,05;0,21;1,33;-0,76;-0,17;0,07;
3.589;0,05;0,21;1,33;-0,81;-0,10;0,10;
3.589;0,06;0,23;1,32;-0,81;-0,10;0,10;
3.592;0,06;0,23;1,32;-0,84;-0,04;0,12;
3.593;0,07;0,24;1,32;-0,84;-0,04;0,12;
3.593;0,07;0,24;1,32;-0,88;0,02;0,15;
3.594;0,08;0,24;1,32;-0,88;0,02;0,15;
3.594;0,08;0,24;1,32;-0,91;0,08;0,18;
3.595;0,10;0,23;1,33;-0,91;0,08;0,18;
3.598;0,11;0,23;1,34;-0,91;0,08;0,18;
3.599;0,11;0,23;1,34;-0,93;0,14;0,20;
3.604;0,15;0,24;1,35;-0,93;0,14;0,20;
3.605;0,15;0,24;1,35;-0,93;0,20;0,21;
3.608;0,15;0,24;1,35;-0,93;0,26;0,22;
3.608;0,17;0,24;1,37;-0,93;0,26;0,22;
3.609;0,19;0,25;1,37;-0,93;0,26;0,22;
3.609;0,19;0,25;1,37;-0,92;0,33;0,21;
3.613;0,21;0,24;1,37;-0,92;0,33;0,21;
3.613;0,21;0,24;1,37;-0,90;0,39;0,20;
3.615;0,21;0,24;1,37;-0,86;0,44;0,18;
3.615;0,22;0,24;1,37;-0,86;0,44;0,18;
3.616;0,22;0,24;1,36;-0,86;0,44;0,18;
3.616;0,22;0,24;1,36;-0,82;0,49;0,16;
3.617;0,23;0,23;1,35;-0,82;0,49;0,16;
3.617;0,23;0,23;1,35;-0,78;0,55;0,14;
3.629;0,24;0,24;1,33;-0,78;0,55;0,14;
3.63;0,24;0,24;1,33;-0,72;0,60;0,11;
3.63;0,24;0,24;1,33;-0,66;0,65;0,08;
3.631;0,24;0,24;1,33;-0,60;0,70;0,05;
3.631;0,23;0,23;1,32;-0,60;0,70;0,05;
3.632;0,21;0,21;1,29;-0,60;0,70;0,05;
3.632;0,21;0,21;1,29;-0,53;0,75;0,02;
3.633;0,20;0,21;1,26;-0,53;0,75;0,02;
3.633;0,20;0,21;1,26;-0,47;0,79;-0,01;
3.634;0,19;0,20;1,21;-0,47;0,79;-0,01;
3.65;0,19;0,20;1,21;-0,41;0,83;-0,03;
3.651;0,19;0,20;1,21;-0,35;0,86;-0,06;
3.651;0,18;0,18;1,16;-0,35;0,86;-0,06;
3.652;0,17;0,18;1,12;-0,35;0,86;-0,06;
3.652;0,17;0,18;1,12;-0,30;0,89;-0,09;
3.652;0,16;0,17;1,07;-0,30;0,89;-0,09;
3.653;0,14;0,16;1,03;-0,30;0,89;-0,09;
3.653;0,14;0,16;1,03;-0,26;0,92;-0,12;
3.654;0,13;0,16;0,97;-0,26;0,92;-0,12;
3.654;0,13;0,16;0,97;-0,21;0,95;-0,14;
3.654;0,13;0,16;0,97;-0,17;0,98;-0,17;
3.655;0,11;0,16;0,92;-0,17;0,98;-0,17;
3.655;0,11;0,16;0,92;-0,14;1,00;-0,18;
3.655;0,10;0,16;0,87;-0,14;1,00;-0,18;
3.656;0,10;0,16;0,87;-0,12;1,02;-0,20;
3.656;0,08;0,16;0,82;-0,12;1,02;-0,20;
3.656;0,08;0,16;0,82;-0,10;1,03;-0,22;
3.657;0,07;0,15;0,77;-0,10;1,03;-0,22;
3.657;0,07;0,15;0,77;-0,09;1,03;-0,23;
3.658;0,06;0,15;0,72;-0,09;1,03;-0,23;
3.658;0,06;0,15;0,72;-0,09;1,03;-0,25;
3.658;0,05;0,15;0,67;-0,09;1,03;-0,25;
3.661;0,04;0,15;0,63;-0,09;1,03;-0,25;
3.662;0,04;0,15;0,63;-0,09;1,03;-0,26;
3.666;0,04;0,15;0,63;-0,09;1,01;-0,26;
3.667;0,04;0,15;0,63;-0,10;0,99;-0,26;
3.667;0,02;0,15;0,58;-0,10;0,99;-0,26;
3.667;0,00;0,15;0,53;-0,10;0,99;-0,26;
3.671;-0,02;0,14;0,49;-0,10;0,99;-0,26;
3.672;-0,02;0,14;0,49;-0,12;0,96;-0,26;
3.672;-0,02;0,14;0,49;-0,14;0,93;-0,26;
3.673;-0,02;0,14;0,49;-0,17;0,90;-0,25;
3.673;-0,03;0,14;0,45;-0,17;0,90;-0,25;
3.674;-0,05;0,13;0,41;-0,17;0,90;-0,25;
3.674;-0,05;0,13;0,36;-0,17;0,90;-0,25;
3.675;-0,05;0,13;0,36;-0,21;0,85;-0,24;
3.675;-0,06;0,12;0,32;-0,21;0,85;-0,24;
3.676;-0,06;0,12;0,32;-0,25;0,80;-0,22;
3.679;-0,06;0,12;0,27;-0,25;0,80;-0,22;
3.68;-0,06;0,12;0,27;-0,30;0,73;-0,21;
3.697;-0,06;0,12;0,27;-0,36;0,65;-0,20;
3.698;-0,06;0,12;0,27;-0,42;0,56;-0,19;
3.699;-0,06;0,12;0,27;-0,48;0,46;-0,18;
3.699;-0,05;0,11;0,24;-0,48;0,46;-0,18;
3.699;-0,05;0,11;0,24;-0,54;0,36;-0,17;
3.7;-0,05;0,11;0,24;-0,61;0,26;-0,16;
3.7;-0,05;0,11;0,21;-0,61;0,26;-0,16;
3.701;-0,05;0,11;0,21;-0,67;0,16;-0,16;
3.701;-0,05;0,11;0,19;-0,67;0,16;-0,16;
3.702;-0,04;0,09;0,17;-0,67;0,16;-0,16;
3.702;-0,04;0,09;0,16;-0,67;0,16;-0,16;
3.703;-0,03;0,08;0,16;-0,67;0,16;-0,16;
3.703;-0,03;0,08;0,16;-0,74;0,07;-0,15;
3.704;-0,02;0,07;0,16;-0,74;0,07;-0,15;
3.704;-0,01;0,06;0,17;-0,74;0,07;-0,15;
3.705;-0,01;0,06;0,17;-0,79;-0,01;-0,15;
3.705;-0,01;0,05;0,18;-0,79;-0,01;-0,15;
3.706;-0,01;0,05;0,18;-0,85;-0,08;-0,14;
3.716;-0,01;0,05;0,18;-0,90;-0,14;-0,13;
3.717;-0,01;0,05;0,18;-0,95;-0,18;-0,13;
3.718;0,00;0,04;0,20;-0,95;-0,18;-0,13;
3.719;0,01;0,04;0,22;-0,95;-0,18;-0,13;
3.719;0,01;0,04;0,22;-1,00;-0,20;-0,12;
3.719;0,03;0,03;0,26;-1,00;-0,20;-0,12;
3.719;0,03;0,03;0,26;-1,05;-0,22;-0,12;
3.72;0,03;0,03;0,26;-1,08;-0,23;-0,12;
3.72;0,05;0,04;0,31;-1,08;-0,23;-0,12;
3.72;0,07;0,03;0,35;-1,08;-0,23;-0,12;
3.723;0,10;0,03;0,41;-1,08;-0,23;-0,12;
3.723;0,13;0,04;0,46;-1,08;-0,23;-0,12;
3.724;0,13;0,04;0,46;-1,09;-0,23;-0,12;
3.724;0,15;0,04;0,52;-1,09;-0,23;-0,12;
3.724;0,15;0,04;0,52;-1,10;-0,23;-0,13;
3.725;0,15;0,04;0,52;-1,08;-0,24;-0,15;
3.725;0,15;0,04;0,52;-1,04;-0,24;-0,16;
3.725;0,17;0,04;0,57;-1,04;-0,24;-0,16;
3.73;0,17;0,04;0,57;-0,99;-0,25;-0,19;
3.731;0,19;0,04;0,62;-0,99;-0,25;-0,19;
3.739;0,19;0,04;0,62;-0,91;-0,26;-0,22;
3.74;0,21;0,05;0,67;-0,91;-0,26;-0,22;
3.74;0,21;0,05;0,67;-0,83;-0,27;-0,25;
3.741;0,22;0,05;0,72;-0,83;-0,27;-0,25;
3.741;0,22;0,05;0,72;-0,71;-0,28;-0,28;
3.741;0,23;0,04;0,76;-0,71;-0,28;-0,28;
3.741;0,23;0,04;0,76;-0,59;-0,28;-0,31;
3.742;0,22;0,05;0,78;-0,59;-0,28;-0,31;
3.742;0,22;0,05;0,78;-0,46;-0,27;-0,34;
3.742;0,21;0,04;0,79;-0,46;-0,27;-0,34;
3.742;0,21;0,04;0,79;-0,33;-0,25;-0,37;
3.743;0,20;0,04;0,80;-0,33;-0,25;-0,37;
3.743;0,20;0,04;0,80;-0,19;-0,22;-0,39;
3.743;0,18;0,04;0,78;-0,19;-0,22;-0,39;
3.749;0,18;0,04;0,78;-0,06;-0,18;-0,41;
3.749;0,16;0,02;0,76;-0,06;-0,18;-0,41;
3.75;0,16;0,02;0,76;0,06;-0,14;-0,43;
3.75;0,16;0,03;0,73;0,06;-0,14;-0,43;
3.754;0,16;0,03;0,73;0,17;-0,09;-0,44;
3.755;0,16;0,06;0,71;0,17;-0,09;-0,44;
3.755;0,16;0,06;0,71;0,28;-0,05;-0,45;
3.756;0,17;0,09;0,69;0,28;-0,05;-0,45;
3.758;0,17;0,09;0,69;0,39;0,00;-0,47;
3.759;0,16;0,10;0,67;0,39;0,00;-0,47;
3.759;0,16;0,10;0,67;0,48;0,05;-0,48;
3.76;0,14;0,10;0,63;0,48;0,05;-0,48;
3.764;0,14;0,10;0,63;0,57;0,10;-0,49;
3.765;0,12;0,09;0,60;0,57;0,10;-0,49;
3.767;0,12;0,09;0,60;0,65;0,14;-0,51;
3.768;0,09;0,08;0,55;0,65;0,14;-0,51;
3.769;0,09;0,08;0,55;0,72;0,18;-0,51;
3.77;0,05;0,07;0,50;0,72;0,18;-0,51;
3.774;0,05;0,07;0,50;0,78;0,20;-0,51;
3.775;0,03;0,06;0,46;0,78;0,20;-0,51;
3.775;0,02;0,06;0,41;0,78;0,20;-0,51;
3.775;0,02;0,06;0,41;0,82;0,21;-0,50;
3.776;0,02;0,06;0,41;0,86;0,21;-0,49;
3.776;0,00;0,06;0,36;0,86;0,21;-0,49;
3.78;-0,01;0,06;0,31;0,86;0,21;-0,49;
3.781;-0,01;0,06;0,31;0,88;0,20;-0,48;
3.781;-0,01;0,06;0,31;0,90;0,18;-0,47;
3.782;-0,01;0,07;0,27;0,90;0,18;-0,47;
3.785;-0,01;0,07;0,27;0,91;0,16;-0,46;
3.786;-0,02;0,08;0,24;0,91;0,16;-0,46;
3.789;-0,03;0,08;0,22;0,91;0,16;-0,46;
3.789;-0,03;0,08;0,22;0,90;0,14;-0,45;
3.789;-0,03;0,08;0,22;0,89;0,12;-0,44;
3.79;-0,01;0,10;0,20;0,89;0,12;-0,44;
3.79;-0,01;0,10;0,20;0,86;0,11;-0,44;
3.79;-0,01;0,11;0,19;0,86;0,11;-0,44;
3.795;-0,02;0,09;0,19;0,86;0,11;-0,44;
3.796;-0,02;0,09;0,19;0,83;0,09;-0,43;
3.797;-0,02;0,09;0,19;0,80;0,08;-0,43;
3.797;-0,04;0,08;0,18;0,80;0,08;-0,43;
3.798;-0,04;0,08;0,18;0,77;0,07;-0,42;
3.798;-0,03;0,07;0,18;0,77;0,07;-0,42;
3.802;-0,03;0,07;0,18;0,73;0,05;-0,41;
3.803;-0,03;0,06;0,18;0,73;0,05;-0,41;
3.804;-0,03;0,06;0,18;0,69;0,04;-0,39;
3.804;-0,02;0,07;0,19;0,69;0,04;-0,39;
3.808;-0,01;0,07;0,20;0,69;0,04;-0,39;
3.809;-0,01;0,07;0,20;0,66;0,03;-0,38;
3.81;0,01;0,07;0,22;0,66;0,03;-0,38;
3.811;0,01;0,07;0,22;0,63;0,02;-0,38;
3.812;0,01;0,07;0,22;0,60;0,01;-0,37;
3.813;0,02;0,08;0,23;0,60;0,01;-0,37;
3.814;0,03;0,08;0,24;0,60;0,01;-0,37;
3.815;0,03;0,08;0,24;0,57;-0,00;-0,38;
3.816;0,03;0,05;0,24;0,57;-0,00;-0,38;
3.816;0,03;0,05;0,24;0,53;-0,02;-0,38;
3.82;0,03;0,05;0,24;0,49;-0,04;-0,39;
3.821;0,05;0,07;0,24;0,49;-0,04;-0,39;
3.822;0,05;0,07;0,24;0,46;-0,06;-0,41;
3.822;0,08;0,08;0,26;0,46;-0,06;-0,41;
3.824;0,05;0,00;0,28;0,46;-0,06;-0,41;
3.824;0,05;0,00;0,28;0,43;-0,07;-0,44;
3.827;-0,00;-0,11;0,26;0,43;-0,07;-0,44;
3.828;-0,00;-0,11;0,26;0,38;-0,07;-0,46;
3.829;-0,00;-0,11;0,26;0,32;-0,04;-0,48;
3.83;0,02;-0,08;0,25;0,32;-0,04;-0,48;
3.832;0,02;-0,08;0,25;0,26;-0,02;-0,49;
3.833;0,02;-0,08;0,25;0,21;-0,02;-0,51;
3.833;0,05;-0,03;0,26;0,21;-0,02;-0,51;
3.833;0,06;0,01;0,28;0,21;-0,02;-0,51;
3.842;0,08;0,05;0,31;0,21;-0,02;-0,51;
3.845;0,08;0,05;0,31;0,16;-0,03;-0,54;
3.846;0,09;0,09;0,35;0,16;-0,03;-0,54;
3.846;0,09;0,09;0,35;0,12;-0,05;-0,58;
3.846;0,09;0,09;0,35;0,10;-0,07;-0,61;
3.847;0,10;0,12;0,39;0,10;-0,07;-0,61;
3.847;0,11;0,14;0,45;0,10;-0,07;-0,61;
3.848;0,11;0,14;0,45;0,08;-0,09;-0,64;
3.848;0,11;0,14;0,45;0,08;-0,13;-0,67;
3.848;0,11;0,17;0,50;0,08;-0,13;-0,67;
3.849;0,11;0,17;0,50;0,09;-0,17;-0,71;
3.849;0,11;0,17;0,55;0,09;-0,17;-0,71;
3.861;0,11;0,17;0,55;0,11;-0,22;-0,74;
3.861;0,11;0,17;0,59;0,11;-0,22;-0,74;
3.862;0,11;0,17;0,59;0,14;-0,28;-0,77;
3.862;0,09;0,17;0,62;0,14;-0,28;-0,77;
3.862;0,06;0,15;0,65;0,14;-0,28;-0,77;
3.862;0,03;0,11;0,67;0,14;-0,28;-0,77;
3.862;0,03;0,11;0,67;0,17;-0,34;-0,79;
3.862;0,03;0,11;0,67;0,22;-0,40;-0,81;
3.862;0,03;0,11;0,67;0,26;-0,45;-0,83;
3.863;-0,01;0,07;0,69;0,26;-0,45;-0,83;
3.863;-0,03;0,04;0,72;0,26;-0,45;-0,83;
3.863;-0,03;0,04;0,72;0,30;-0,49;-0,83;
3.864;-0,03;0,04;0,72;0,35;-0,51;-0,83;
3.867;-0,05;0,02;0,74;0,35;-0,51;-0,83;
3.867;-0,05;0,02;0,74;0,39;-0,53;-0,83;
3.868;-0,06;0,01;0,76;0,39;-0,53;-0,83;
3.869;-0,06;0,01;0,76;0,43;-0,53;-0,82;
3.87;-0,06;0,01;0,78;0,43;-0,53;-0,82;
3.873;-0,05;0,03;0,80;0,43;-0,53;-0,82;
3.874;-0,05;0,03;0,80;0,47;-0,53;-0,81;
3.875;-0,05;0,03;0,80;0,50;-0,51;-0,81;
3.875;-0,04;0,03;0,81;0,50;-0,51;-0,81;
3.877;-0,04;0,03;0,81;0,53;-0,47;-0,81;
3.878;-0,04;0,01;0,81;0,53;-0,47;-0,81;
3.879;-0,04;0,01;0,81;0,55;-0,43;-0,80;
3.88;-0,05;0,01;0,80;0,55;-0,43;-0,80;
3.884;-0,05;0,01;0,80;0,55;-0,38;-0,78;
3.885;-0,04;0,03;0,80;0,55;-0,38;-0,78;
3.886;-0,03;0,06;0,82;0,55;-0,38;-0,78;
3.887;-0,03;0,06;0,82;0,55;-0,32;-0,76;
3.887;-0,02;0,10;0,85;0,55;-0,32;-0,76;
3.887;-0,02;0,10;0,85;0,54;-0,24;-0,75;
3.889;-0,02;0,10;0,85;0,54;-0,16;-0,74;
3.889;-0,02;0,13;0,87;0,54;-0,16;-0,74;
3.89;-0,03;0,15;0,88;0,54;-0,16;-0,74;
3.89;-0,03;0,15;0,88;0,54;-0,08;-0,72;
3.893;-0,04;0,17;0,89;0,54;-0,08;-0,72;
3.894;-0,04;0,17;0,89;0,53;0,01;-0,71;
3.909;-0,04;0,17;0,89;0,54;0,08;-0,69;
3.909;-0,05;0,17;0,90;0,54;0,08;-0,69;
3.91;-0,06;0,15;0,90;0,54;0,08;-0,69;
3.91;-0,06;0,15;0,90;0,54;0,13;-0,67;
3.911;-0,06;0,15;0,90;0,54;0,17;-0,63;
3.911;-0,08;0,13;0,91;0,54;0,17;-0,63;
3.911;-0,08;0,13;0,91;0,53;0,21;-0,60;
3.912;-0,10;0,10;0,91;0,53;0,21;-0,60;
3.912;-0,10;0,10;0,91;0,51;0,24;-0,57;
3.913;-0,10;0,09;0,90;0,51;0,24;-0,57;
3.913;-0,10;0,09;0,90;0,49;0,28;-0,54;
3.914;-0,08;0,09;0,90;0,49;0,28;-0,54;
3.915;-0,08;0,09;0,90;0,48;0,31;-0,52;
3.916;-0,07;0,09;0,91;0,48;0,31;-0,52;
3.926;-0,06;0,09;0,90;0,48;0,31;-0,52;
3.927;-0,06;0,09;0,90;0,47;0,32;-0,50;
3.928;-0,06;0,09;0,90;0,45;0,33;-0,49;
3.928;-0,06;0,07;0,90;0,45;0,33;-0,49;
3.929;-0,09;0,02;0,87;0,45;0,33;-0,49;
3.929;-0,09;0,02;0,87;0,45;0,33;-0,47;
3.929;-0,09;0,02;0,87;0,42;0,34;-0,46;
3.93;-0,10;-0,03;0,84;0,42;0,34;-0,46;
3.93;-0,07;-0,00;0,83;0,42;0,34;-0,46;
3.931;-0,07;-0,00;0,83;0,39;0,35;-0,44;
3.931;-0,02;0,05;0,84;0,39;0,35;-0,44;
3.931;-0,02;0,05;0,84;0,35;0,35;-0,43;
3.945;0,00;0,10;0,84;0,35;0,35;-0,43;
3.946;0,00;0,10;0,84;0,32;0,36;-0,42;
3.946;0,03;0,14;0,86;0,32;0,36;-0,42;
3.947;0,03;0,14;0,86;0,28;0,35;-0,43;
3.947;0,03;0,14;0,86;0,24;0,34;-0,44;
3.947;0,06;0,18;0,87;0,24;0,34;-0,44;
3.948;0,06;0,18;0,87;0,22;0,31;-0,47;
3.948;0,08;0,21;0,88;0,22;0,31;-0,47;
3.948;0,09;0,22;0,88;0,22;0,31;-0,47;
3.949;0,09;0,22;0,88;0,20;0,28;-0,49;
3.949;0,09;0,23;0,89;0,20;0,28;-0,49;
3.949;0,09;0,23;0,89;0,19;0,23;-0,52;
3.95;0,09;0,23;0,89;0,19;0,18;-0,55;
3.95;0,10;0,23;0,90;0,19;0,18;-0,55;
3.951;0,10;0,23;0,90;0,19;0,11;-0,57;
3.951;0,07;0,21;0,90;0,19;0,11;-0,57;
3.953;0,04;0,17;0,88;0,19;0,11;-0,57;
3.953;0,04;0,17;0,88;0,19;0,05;-0,59;
3.953;0,04;0,17;0,88;0,19;-0,02;-0,60;
3.954;0,03;0,13;0,86;0,19;-0,02;-0,60;
3.955;0,03;0,13;0,86;0,19;-0,08;-0,61;
3.955;0,02;0,10;0,86;0,19;-0,08;-0,61;
3.958;0,01;0,09;0,84;0,19;-0,08;-0,61;
3.958;0,01;0,09;0,84;0,18;-0,13;-0,62;
3.96;0,01;0,09;0,84;0,18;-0,18;-0,62;
3.961;0,01;0,09;0,84;0,18;-0,18;-0,62;
3.962;0,03;0,10;0,84;0,18;-0,18;-0,62;
3.963;0,03;0,10;0,84;0,17;-0,22;-0,63;
3.967;0,04;0,12;0,85;0,17;-0,22;-0,63;
3.968;0,04;0,12;0,85;0,16;-0,25;-0,64;
3.968;0,04;0,12;0,85;0,16;-0,27;-0,65;
3.969;0,05;0,13;0,85;0,16;-0,27;-0,65;
3.972;0,06;0,14;0,85;0,16;-0,27;-0,65;
3.973;0,06;0,14;0,85;0,15;-0,27;-0,67;
3.975;0,06;0,14;0,85;0,14;-0,26;-0,68;
3.976;0,05;0,14;0,84;0,14;-0,26;-0,68;
3.979;0,05;0,14;0,84;0,13;-0,24;-0,70;
3.979;0,04;0,14;0,84;0,13;-0,24;-0,70;
3.98;0,02;0,13;0,83;0,13;-0,24;-0,70;
3.98;0,02;0,13;0,83;0,11;-0,21;-0,71;
3.985;-0,00;0,13;0,83;0,11;-0,21;-0,71;
3.986;-0,00;0,13;0,83;0,09;-0,17;-0,72;
3.986;-0,00;0,13;0,83;0,07;-0,13;-0,72;
3.987;-0,02;0,12;0,83;0,07;-0,13;-0,72;
3.987;-0,04;0,12;0,84;0,07;-0,13;-0,72;
3.988;-0,04;0,12;0,84;0,05;-0,08;-0,72;
3.988;-0,06;0,12;0,84;0,05;-0,08;-0,72;
3.988;-0,06;0,12;0,84;0,03;-0,03;-0,71;
3.993;-0,08;0,13;0,84;0,03;-0,03;-0,71;
3.994;-0,08;0,13;0,84;0,01;0,01;-0,70;
3.995;-0,08;0,13;0,84;-0,01;0,05;-0,68;
3.996;-0,09;0,13;0,85;-0,01;0,05;-0,68;
3.996;-0,10;0,14;0,85;-0,01;0,05;-0,68;
3.997;-0,10;0,14;0,85;-0,02;0,08;-0,66;
3.998;-0,10;0,14;0,85;-0,03;0,10;-0,64;
4.002;-0,11;0,14;0,86;-0,03;0,10;-0,64;
4.003;-0,11;0,14;0,86;-0,04;0,11;-0,62;
4.003;-0,11;0,15;0,86;-0,04;0,11;-0,62;
4.006;-0,11;0,15;0,86;-0,03;0,12;-0,59;
4.007;-0,12;0,15;0,86;-0,03;0,12;-0,59;
4.008;-0,12;0,15;0,86;-0,03;0,12;-0,56;
4.008;-0,12;0,15;0,86;-0,03;0,12;-0,56;
4.009;-0,12;0,15;0,85;-0,03;0,12;-0,56;
4.009;-0,12;0,15;0,85;-0,02;0,13;-0,54;
4.01;-0,12;0,15;0,85;-0,02;0,13;-0,51;
4.01;-0,12;0,15;0,83;-0,02;0,13;-0,51;
4.013;-0,12;0,15;0,83;-0,03;0,14;-0,48;
4.013;-0,12;0,14;0,82;-0,03;0,14;-0,48;
4.016;-0,12;0,14;0,82;-0,04;0,16;-0,45;
4.017;-0,12;0,14;0,80;-0,04;0,16;-0,45;
4.019;-0,12;0,14;0,80;-0,06;0,18;-0,43;
4.02;-0,11;0,14;0,79;-0,06;0,18;-0,43;
4.022;-0,11;0,14;0,79;-0,08;0,21;-0,40;
4.023;-0,11;0,14;0,79;-0,12;0,25;-0,38;
4.023;-0,11;0,14;0,78;-0,12;0,25;-0,38;
4.024;-0,10;0,15;0,77;-0,12;0,25;-0,38;
4.027;-0,08;0,15;0,77;-0,12;0,25;-0,38;
4.027;-0,08;0,15;0,77;-0,16;0,29;-0,36;
4.028;-0,08;0,15;0,77;-0,20;0,32;-0,35;
4.029;-0,07;0,16;0,76;-0,20;0,32;-0,35;
4.042;-0,07;0,16;0,76;-0,24;0,35;-0,33;
4.043;-0,07;0,16;0,76;-0,28;0,37;-0,32;
4.044;-0,06;0,16;0,76;-0,28;0,37;-0,32;
4.045;-0,06;0,17;0,76;-0,28;0,37;-0,32;
4.046;-0,06;0,17;0,76;-0,33;0,39;-0,31;
4.046;-0,05;0,17;0,76;-0,33;0,39;-0,31;
4.047;-0,05;0,17;0,76;-0,36;0,38;-0,31;
4.047;-0,04;0,17;0,76;-0,36;0,38;-0,31;
4.047;-0,04;0,17;0,76;-0,40;0,37;-0,31;
4.048;-0,03;0,17;0,76;-0,40;0,37;-0,31;
4.048;-0,03;0,17;0,77;-0,40;0,37;-0,31;
4.049;-0,03;0,17;0,77;-0,42;0,35;-0,30;
4.049;-0,03;0,17;0,77;-0,45;0,32;-0,30;
4.05;-0,01;0,16;0,77;-0,45;0,32;-0,30;
4.067;-0,01;0,17;0,78;-0,45;0,32;-0,30;
4.067;-0,01;0,17;0,78;-0,47;0,29;-0,31;
4.068;-0,01;0,17;0,78;-0,49;0,25;-0,31;
4.068;-0,01;0,16;0,78;-0,49;0,25;-0,31;
4.068;-0,00;0,16;0,80;-0,49;0,25;-0,31;
4.069;-0,00;0,16;0,80;-0,51;0,22;-0,32;
4.07;-0,00;0,16;0,80;-0,52;0,20;-0,32;
4.071;0,00;0,16;0,81;-0,52;0,20;-0,32;
4.071;0,00;0,16;0,83;-0,52;0,20;-0,32;
4.072;0,00;0,16;0,83;-0,53;0,18;-0,33;
4.072;0,00;0,16;0,83;-0,54;0,17;-0,33;
4.073;0,01;0,16;0,86;-0,54;0,17;-0,33;
4.073;0,01;0,16;0,86;-0,55;0,16;-0,35;
4.074;0,01;0,17;0,87;-0,55;0,16;-0,35;
4.074;0,01;0,17;0,87;-0,56;0,15;-0,36;
4.075;0,02;0,16;0,88;-0,56;0,15;-0,36;
4.075;0,02;0,17;0,90;-0,56;0,15;-0,36;
4.075;0,02;0,17;0,90;-0,55;0,15;-0,37;
4.076;0,02;0,17;0,90;-0,54;0,14;-0,38;
4.076;0,03;0,17;0,90;-0,54;0,14;-0,38;
4.077;0,03;0,16;0,91;-0,54;0,14;-0,38;
4.077;0,03;0,16;0,91;-0,54;0,14;-0,40;
4.078;0,03;0,16;0,91;-0,52;0,14;-0,42;
4.078;0,03;0,17;0,91;-0,52;0,14;-0,42;
4.079;0,03;0,17;0,91;-0,50;0,12;-0,44;
4.079;0,03;0,17;0,91;-0,50;0,12;-0,44;
4.081;0,02;0,17;0,91;-0,50;0,12;-0,44;
4.082;0,02;0,17;0,91;-0,48;0,10;-0,46;
4.086;0,02;0,17;0,91;-0,46;0,08;-0,48;
4.087;0,01;0,16;0,91;-0,46;0,08;-0,48;
4.087;0,01;0,16;0,91;-0,43;0,07;-0,50;
