
time;gFx;gFy;gFz;wx;wy;wz;Bx;By;Bz;
3.057715;-0.0582;0.1723;0.9851;-0.1210;0.0371;0.0783;22.8375;-19.2563;-32.7938;
3.059666;-0.0582;0.1723;0.9851;0.0666;0.0300;0.1366;22.8375;-19.2563;-32.7938;
3.071969;-0.0582;0.1723;0.9851;0.0666;0.0300;0.1366;22.9313;-18.5063;-33.5250;
3.087698;-0.0085;0.1612;1.0310;0.0666;0.0300;0.1366;22.9313;-18.5063;-33.5250;
3.097212;-0.0085;0.1612;1.0310;-0.0750;0.1129;0.1652;22.9313;-18.5063;-33.5250;
3.118827;-0.0085;0.1612;1.0310;-0.0750;0.1129;0.1652;22.9313;-18.5063;-33.5250;
3.120503;-0.0085;0.1612;1.0310;-0.0750;0.1129;0.1652;22.9313;-18.5063;-33.5250;
3.148340;-0.0384;0.1814;1.0519;-0.0750;0.1129;0.1652;22.9313;-18.5063;-33.5250;
3.173795;-0.0384;0.1814;1.0519;-0.0750;0.1129;0.1652;22.9500;-18.8250;-32.5875;
3.180887;-0.0384;0.1814;1.0519;-0.0750;0.1129;0.1652;22.9500;-18.8250;-32.5875;
3.182379;-0.0384;0.1814;1.0519;0.1182;-0.0579;-0.1363;22.9500;-18.8250;-32.5875;
3.217640;-0.0696;0.2392;0.9706;0.1182;-0.0579;-0.1363;22.9500;-18.8250;-32.5875;
3.221965;-0.0696;0.2392;0.9706;0.1182;-0.0579;-0.1363;22.1438;-19.1438;-32.8875;
3.239409;-0.0696;0.2392;0.9706;0.1182;-0.0579;-0.1363;22.1438;-19.1438;-32.8875;
3.240741;-0.0696;0.2392;0.9706;0.1182;-0.0579;-0.1363;22.1438;-19.1438;-32.8875;
3.259623;-0.0696;0.2392;0.9706;0.2458;-0.1601;-0.2116;22.1438;-19.1438;-32.8875;
3.272249;-0.0696;0.2392;0.9706;0.2458;-0.1601;-0.2116;22.0688;-19.7063;-32.4938;
3.279353;-0.0928;0.2631;0.9499;0.2458;-0.1601;-0.2116;22.0688;-19.7063;-32.4938;
3.300495;-0.0928;0.2631;0.9499;0.2458;-0.1601;-0.2116;22.0688;-19.7063;-32.4938;
3.301880;-0.0928;0.2631;0.9499;0.2031;-0.1254;-0.1959;22.0688;-19.7063;-32.4938;
3.351548;-0.0903;0.2361;0.9250;0.2031;-0.1254;-0.1959;22.0688;-19.7063;-32.4938;
3.359606;-0.0903;0.2361;0.9250;0.2031;-0.1254;-0.1959;22.0688;-19.7063;-32.4938;
3.361527;-0.0903;0.2361;0.9250;0.2031;-0.1254;-0.1959;22.0688;-19.7063;-32.4938;
3.372101;-0.0903;0.2361;0.9250;0.2031;-0.1254;-0.1959;21.3375;-20.4188;-33.7875;
3.378645;-0.0903;0.2361;0.9250;0.1655;-0.1366;-0.0930;21.3375;-20.4188;-33.7875;
3.417914;-0.0543;0.2310;0.8882;0.1655;-0.1366;-0.0930;21.3375;-20.4188;-33.7875;
3.420830;-0.0543;0.2310;0.8882;0.1655;-0.1366;-0.0930;21.3375;-20.4188;-33.7875;
3.421594;-0.0543;0.2310;0.8882;0.1655;-0.1366;-0.0930;20.6625;-20.1562;-33.4688;
3.459059;-0.0543;0.2310;0.8882;0.0531;-0.2143;-0.0987;20.6625;-20.1562;-33.4688;
3.472641;-0.0543;0.2310;0.8882;0.0531;-0.2143;-0.0987;21.8063;-19.0500;-32.8125;
3.479609;-0.0543;0.2310;0.8882;0.0531;-0.2143;-0.0987;21.8063;-19.0500;-32.8125;
3.481528;-0.0708;0.2456;0.9259;0.0531;-0.2143;-0.0987;21.8063;-19.0500;-32.8125;
3.483869;-0.0708;0.2456;0.9259;0.0531;-0.2143;-0.0987;21.8063;-19.0500;-32.8125;
3.497752;-0.0708;0.2456;0.9259;-0.1487;0.0406;-0.2462;21.8063;-19.0500;-32.8125;
3.539593;-0.0708;0.2456;0.9259;-0.1487;0.0406;-0.2462;21.8063;-19.0500;-32.8125;
3.551894;-0.1471;0.2569;1.0354;-0.1487;0.0406;-0.2462;21.8063;-19.0500;-32.8125;
3.572672;-0.1471;0.2569;1.0354;-0.1487;0.0406;-0.2462;21.2438;-19.2375;-32.8875;
3.578975;-0.1471;0.2569;1.0354;-0.2316;-0.2791;-0.0284;21.2438;-19.2375;-32.8875;
3.598819;-0.1471;0.2569;1.0354;-0.2316;-0.2791;-0.0284;21.2438;-19.2375;-32.8875;
3.600966;-0.1471;0.2569;1.0354;-0.2316;-0.2791;-0.0284;21.2438;-19.2375;-32.8875;
3.621941;-0.0777;0.2053;1.0078;-0.2316;-0.2791;-0.0284;21.2438;-19.2375;-32.8875;
3.625483;-0.0777;0.2053;1.0078;-0.2316;-0.2791;-0.0284;22.4250;-17.9062;-33.1500;
