time;gFx;gFy;gFz;TgF
1.331153646;-0.0093;0.2363;0.9262;0.956
1.334197968;-0.0177;0.2370;0.9245;0.955
1.338409687;-0.0152;0.2416;0.9233;0.954
1.340975989;-0.0155;0.2429;0.9279;0.959
1.343011614;-0.0191;0.2451;0.9289;0.961
1.346623385;-0.0189;0.2507;0.9289;0.962
1.347173802;-0.0172;0.2477;0.9328;0.965
1.347652864;-0.0245;0.2514;0.9350;0.968
1.350002291;-0.0245;0.2514;0.9430;0.976
1.352756458;-0.0357;0.2505;0.9479;0.981
1.357374739;-0.0399;0.2475;0.9430;0.976
1.35919276;-0.0433;0.2514;0.9550;0.989
1.363444166;-0.0460;0.2548;0.9672;1.001
1.366604687;-0.0411;0.2585;0.9645;0.999
1.367299062;-0.0394;0.2614;0.9711;1.006
1.372095729;-0.0416;0.2624;0.9736;1.009
1.374023229;-0.0441;0.2610;0.9768;1.012
1.374572448;-0.0460;0.2590;0.9812;1.016
1.376725156;-0.0472;0.2614;0.9853;1.021
1.379200937;-0.0404;0.2639;0.9875;1.023
1.382799739;-0.0399;0.2612;0.9870;1.022
1.386980885;-0.0370;0.2622;0.9883;1.023
1.388466354;-0.0353;0.2597;0.9919;1.026
1.392164948;-0.0335;0.2600;0.9851;1.019
1.392896041;-0.0340;0.2580;0.9802;1.014
1.393911823;-0.0345;0.2548;0.9824;1.016
1.396899114;-0.0345;0.2558;0.9797;1.013
1.399792916;-0.0355;0.2585;0.9765;1.011
1.405065;-0.0401;0.2546;0.9829;1.016
1.40785375;-0.0365;0.2522;0.9912;1.023
1.408673177;-0.0365;0.2556;1.0020;1.035
1.412410573;-0.0343;0.2570;1.0122;1.045
1.414570885;-0.0313;0.2566;1.0171;1.049
1.415293906;-0.0252;0.2636;1.0178;1.052
1.426257916;-0.0262;0.2612;1.0210;1.054
1.427153177;-0.0269;0.2566;1.0254;1.057
1.427498958;-0.0252;0.2553;1.0303;1.062
1.427815468;-0.0201;0.2541;1.0306;1.062
1.428119739;-0.0189;0.2570;1.0313;1.063
1.432295364;-0.0177;0.2531;1.0261;1.057
1.438055937;-0.0182;0.2536;1.0259;1.057
1.438909843;-0.0216;0.2492;1.0217;1.052
1.439227396;-0.0213;0.2529;1.0181;1.049
1.442933021;-0.0194;0.2534;1.0164;1.048
1.44472125;-0.0245;0.2570;1.0122;1.045
1.445144896;-0.0226;0.2573;1.0110;1.043
1.447960052;-0.0208;0.2570;1.0076;1.040
1.450573177;-0.0201;0.2590;1.0066;1.040
1.454121718;-0.0216;0.2527;1.0098;1.041
1.458840156;-0.0245;0.2578;1.0130;1.046
1.459543437;-0.0296;0.2612;1.0188;1.052
1.459885833;-0.0277;0.2553;1.0198;1.052
1.462862448;-0.0228;0.2561;1.0217;1.054
1.465750156;-0.0184;0.2573;1.0222;1.054
1.469542135;-0.0189;0.2600;1.0239;1.057
1.471400781;-0.0150;0.2597;1.0278;1.060
1.472196354;-0.0120;0.2614;1.0283;1.061
1.473465;-0.0132;0.2612;1.0364;1.069
1.476609375;-0.0062;0.2585;1.0394;1.071
1.478086146;-0.0064;0.2563;1.0440;1.075
1.481484791;-0.0059;0.2536;1.0408;1.071
1.485173646;-0.0054;0.2468;1.0450;1.074
1.48607276;-0.0035;0.2460;1.0459;1.074
1.490721198;-0.0005;0.2453;1.0418;1.070
1.493492448;0.0031;0.2421;1.0457;1.073
1.494711875;0.0048;0.2453;1.0481;1.076
1.498085781;0.0031;0.2419;1.0540;1.081
1.502193229;0.0014;0.2385;1.0484;1.075
1.503983489;0.0080;0.2389;1.0484;1.075
1.504505781;0.0121;0.2358;1.0540;1.080
1.506941406;0.0058;0.2284;1.0523;1.077
1.509874635;0.0024;0.2260;1.0640;1.088
1.511709687;0.0012;0.2216;1.0662;1.089
1.515042343;-0.0054;0.2194;1.0743;1.096
1.518735364;-0.0049;0.2172;1.0902;1.112
1.520710052;-0.0079;0.2145;1.1024;1.123
1.525101198;-0.0093;0.2074;1.1173;1.136
1.527301093;-0.0118;0.2062;1.1320;1.151
1.527736718;-0.0098;0.2069;1.1464;1.165
1.529054323;-0.0045;0.2038;1.1601;1.178
1.532811406;-0.0074;0.2001;1.1748;1.192
1.540540416;-0.0042;0.1947;1.1870;1.203
1.54151026;-0.0027;0.1930;1.2034;1.219
1.541924323;-0.0001;0.1898;1.2170;1.232
1.542255833;0.0036;0.1844;1.2254;1.239
1.544665677;0.0063;0.1800;1.2320;1.245
1.547316979;0.0068;0.1813;1.2366;1.250
1.549569114;0.0090;0.1742;1.2383;1.251
1.553670416;0.0119;0.1771;1.2371;1.250
1.554587708;0.0136;0.1739;1.2383;1.251
1.554920729;0.0107;0.1737;1.2347;1.247
1.557399791;0.0149;0.1727;1.2317;1.244
1.562820312;0.0129;0.1686;1.2278;1.239
1.563332343;0.0121;0.1693;1.2175;1.229
1.571528489;0.0156;0.1700;1.2087;1.221
1.573044895;0.0168;0.1654;1.2068;1.218
1.573561406;0.0175;0.1693;1.2021;1.214
1.576606302;0.0232;0.1725;1.1943;1.207
1.578576145;0.0254;0.1744;1.1899;1.203
1.57921927;0.0212;0.1730;1.1853;1.198
1.581579895;0.0217;0.1688;1.1736;1.186
1.585256198;0.0241;0.1686;1.1613;1.174
1.587535573;0.0237;0.1700;1.1523;1.165
1.590594635;0.0305;0.1732;1.1401;1.154
1.593232291;0.0329;0.1766;1.1227;1.137
1.597139062;0.0344;0.1805;1.1063;1.121
1.597805364;0.0376;0.1869;1.0924;1.109
1.602318281;0.0427;0.1945;1.0834;1.102
1.604214218;0.0418;0.2035;1.0711;1.091
1.60477427;0.0435;0.2162;1.0618;1.085
1.607030677;0.0498;0.2199;1.0447;1.069
1.60923677;0.0479;0.2228;1.0345;1.059
1.611609895;0.0488;0.2328;1.0222;1.050
1.615058125;0.0488;0.2328;1.0147;1.042
1.620398489;0.0471;0.2297;1.0010;1.028
1.623578906;0.0491;0.2228;1.0020;1.028
1.625429635;0.0483;0.2101;0.9939;1.017
1.626064948;0.0498;0.2052;0.9846;1.007
1.629773437;0.0547;0.1950;0.9819;1.003
1.632464166;0.0562;0.1905;0.9890;1.009
1.63306177;0.0576;0.1861;0.9968;1.016
1.63592526;0.0657;0.1791;1.0017;1.020
1.637512656;0.0652;0.1739;1.0117;1.029
1.641026875;0.0647;0.1722;1.0256;1.042
1.646149062;0.0684;0.1654;1.0335;1.049
1.65084052;0.0642;0.1627;1.0457;1.060
1.651493177;0.0610;0.1554;1.0596;1.073
1.651913489;0.0535;0.1480;1.0794;1.091
1.65232276;0.0461;0.1382;1.1005;1.110
1.660057187;0.0364;0.1253;1.1188;1.126
1.66095052;0.0251;0.1167;1.1384;1.145
1.662843489;0.0163;0.1023;1.1701;1.175
1.664342916;0.0053;0.0930;1.1975;1.201
1.664944635;-0.0027;0.0869;1.2232;1.226
1.673573333;-0.0152;0.0696;1.2486;1.251
1.674613385;-0.0223;0.0620;1.2676;1.269
1.67507151;-0.0350;0.0586;1.2814;1.283
1.675920573;-0.0360;0.0502;1.2962;1.298
1.678063437;-0.0490;0.0451;1.3038;1.306
1.680481198;-0.0619;0.0351;1.3053;1.307
1.686164375;-0.0678;0.0290;1.3124;1.314
1.68723302;-0.0758;0.0248;1.3046;1.307
1.689753229;-0.0756;0.0207;1.2933;1.296
1.693387083;-0.0785;0.0199;1.2809;1.283
1.694180729;-0.0795;0.0153;1.2681;1.271
1.695147656;-0.0829;0.0136;1.2479;1.251
1.697808802;-0.0807;0.0109;1.2307;1.233
1.701494687;-0.0739;0.0072;1.2166;1.219
1.704335885;-0.0695;0.0058;1.1968;1.199
1.706636562;-0.0595;0.0121;1.1784;1.180
1.70727151;-0.0494;0.0136;1.1562;1.157
1.709536562;-0.0377;0.0063;1.1474;1.148
1.712165104;-0.0287;0.0082;1.1317;1.132
1.713698281;-0.0174;0.0099;1.1166;1.117
1.718543958;-0.0071;0.0126;1.0965;1.097
1.719527812;0.0043;0.0148;1.0802;1.080
1.724933645;0.0139;0.0172;1.0665;1.067
1.726330937;0.0207;0.0221;1.0528;1.053
1.729199062;0.0295;0.0194;1.0420;1.043
1.729634479;0.0381;0.0233;1.0291;1.030
1.731900312;0.0420;0.0246;1.0139;1.015
1.734884791;0.0564;0.0295;1.0017;1.004
1.737492187;0.0601;0.0349;0.9963;0.999
1.740461666;0.0679;0.0414;0.9887;0.992
1.743357395;0.0757;0.0458;0.9751;0.979
1.745950468;0.0789;0.0480;0.9672;0.972
1.748634531;0.0867;0.0563;0.9633;0.969
1.758298541;0.0911;0.0632;0.9560;0.962
1.759407239;0.0987;0.0661;0.9523;0.960
1.759877343;0.0985;0.0703;0.9416;0.949
1.760312291;0.1026;0.0713;0.9303;0.939
1.760730364;0.1033;0.0761;0.9230;0.932
1.762639375;0.1033;0.0818;0.9125;0.922
1.763455104;0.1029;0.0859;0.8990;0.909
1.765372708;0.0997;0.0879;0.8914;0.901
1.774227656;0.0904;0.0891;0.8920;0.901
1.775169843;0.0872;0.0950;0.8819;0.891
1.775653645;0.0779;0.0945;0.8778;0.886
1.779445572;0.0699;0.0982;0.8726;0.881
1.781519947;0.0667;0.1025;0.8611;0.870
1.78488276;0.0654;0.1094;0.8504;0.860
1.787425677;0.0652;0.1138;0.8487;0.859
1.789111302;0.0591;0.1126;0.8453;0.855
1.790194531;0.0610;0.1138;0.8289;0.839
1.792007135;0.0542;0.1131;0.8191;0.829
1.794745104;0.0425;0.1145;0.8106;0.820
1.796330625;0.0356;0.1141;0.7991;0.808
1.799787916;0.0317;0.1096;0.7917;0.800
1.802922552;0.0273;0.1094;0.7807;0.789
1.806133281;0.0202;0.1094;0.7683;0.776
1.808792656;0.0129;0.1067;0.7729;0.780
1.811218645;0.0112;0.1035;0.7663;0.773
1.814100885;0.0124;0.1008;0.7600;0.767
1.814709375;0.0060;0.1018;0.7614;0.768
1.81979026;0.0097;0.0977;0.7546;0.761
1.820750677;0.0107;0.0969;0.7592;0.765
1.822147083;0.0109;0.0942;0.7609;0.767
1.826922447;0.0119;0.0867;0.7597;0.765
1.829774947;0.0158;0.0793;0.7592;0.764
1.831538072;0.0129;0.0761;0.7712;0.775
1.833334218;0.0168;0.0713;0.7746;0.778
1.836961979;0.0215;0.0639;0.7873;0.790
1.838134583;0.0219;0.0598;0.8027;0.805
1.838651927;0.0251;0.0522;0.8086;0.811
1.842401822;0.0283;0.0466;0.8245;0.826
1.843267812;0.0293;0.0429;0.8375;0.839
1.84917677;0.0366;0.0358;0.8475;0.849
1.851992968;0.0393;0.0292;0.8604;0.862
1.854167343;0.0471;0.0263;0.8729;0.875
1.856743541;0.0513;0.0219;0.8856;0.887
1.859278802;0.0459;0.0168;0.8988;0.900
1.859859895;0.0520;0.0121;0.9159;0.917
1.861920364;0.0566;0.0107;0.9340;0.936
1.864698281;0.0557;0.0041;0.9501;0.952
1.874984062;0.0520;0.0013;0.9694;0.971
1.876242552;0.0552;-0.0013;0.9741;0.976
1.876723906;0.0547;0.0011;0.9841;0.986
1.877107135;0.0479;-0.0052;0.9907;0.992
1.88071651;0.0508;-0.0055;0.9912;0.993
1.881523593;0.0474;-0.0006;0.9956;0.997
1.882487604;0.0442;-0.0011;0.9897;0.991
1.888109947;0.0393;0.0028;0.9880;0.989
1.88892375;0.0327;0.0018;0.9875;0.988
1.891647031;0.0254;0.0045;0.9839;0.984
1.89401901;0.0210;0.0126;0.9851;0.985
1.89705052;0.0080;0.0165;0.9739;0.974
1.901150052;-0.0032;0.0243;0.9682;0.969
1.902015677;-0.0071;0.0292;0.9628;0.963
1.903619791;-0.0167;0.0312;0.9477;0.948
1.906190677;-0.0240;0.0419;0.9345;0.936
1.909065729;-0.0316;0.0495;0.9193;0.921
1.911842395;-0.0463;0.0529;0.9027;0.905
1.912963489;-0.0553;0.0625;0.8883;0.892
1.918154218;-0.0688;0.0613;0.8695;0.874
1.919672812;-0.0788;0.0669;0.8580;0.864
1.920137135;-0.0878;0.0676;0.8384;0.846
1.92044901;-0.0944;0.0710;0.8267;0.835
1.92322276;-0.0986;0.0764;0.8191;0.829
1.929377343;-0.0969;0.0793;0.8150;0.825
1.930313229;-0.0993;0.0818;0.8157;0.826
1.934774427;-0.0978;0.0877;0.8194;0.830
1.936886406;-0.0961;0.0886;0.8181;0.829
1.94004651;-0.0910;0.0894;0.8196;0.829
1.94079151;-0.0885;0.0928;0.8301;0.840
1.942280104;-0.0780;0.0923;0.8404;0.849
1.94523677;-0.0712;0.0942;0.8465;0.855
1.947448333;-0.0614;0.0928;0.8565;0.864
1.951499895;-0.0555;0.0928;0.8626;0.869
1.95383276;-0.0433;0.0918;0.8653;0.871
1.956372239;-0.0392;0.0972;0.8746;0.881
1.959925208;-0.0316;0.0964;0.8778;0.884
1.961557708;-0.0174;0.0921;0.8827;0.888
1.961950468;-0.0045;0.0996;0.8912;0.897
1.965044583;0.0075;0.1021;0.8981;0.904
1.974809374;0.0158;0.1028;0.9025;0.908
1.976118541;0.0276;0.1023;0.9154;0.922
1.976610572;0.0342;0.1028;0.9279;0.934
1.977041093;0.0413;0.1028;0.9438;0.950
1.979482968;0.0520;0.1050;0.9575;0.965
1.980232239;0.0647;0.1055;0.9773;0.985
1.990273177;0.0723;0.1099;0.9834;0.992
1.99132177;0.0799;0.1145;1.0002;1.010
1.991669843;0.0845;0.1116;1.0017;1.011
1.991966562;0.0911;0.1101;0.9995;1.010
1.992259583;0.0999;0.1128;0.9949;1.006
1.99487026;0.0923;0.1113;0.9802;0.991
1.998251406;0.0926;0.1101;0.9711;0.982
2.00241927;0.0913;0.1101;0.9597;0.970
2.006043124;0.0833;0.1123;0.9528;0.963
2.008456041;0.0735;0.1192;0.9372;0.948
2.008973958;0.0620;0.1206;0.9186;0.929
2.011191249;0.0586;0.1248;0.9091;0.919
2.013712239;0.0461;0.1272;0.8976;0.908
2.018049479;0.0361;0.1341;0.8829;0.894
2.019952812;0.0256;0.1390;0.8731;0.884
2.020401614;0.0173;0.1427;0.8611;0.873
2.022540572;0.0065;0.1453;0.8504;0.863
2.025916145;-0.0045;0.1456;0.8450;0.857
2.027596249;-0.0196;0.1522;0.8387;0.853
2.031400312;-0.0311;0.1551;0.8350;0.850
2.036043437;-0.0401;0.1544;0.8333;0.848
2.038651145;-0.0480;0.1595;0.8338;0.850
2.039326822;-0.0516;0.1646;0.8311;0.849
2.043195364;-0.0548;0.1671;0.8294;0.848
2.044070677;-0.0538;0.1739;0.8291;0.849
2.048687447;-0.0499;0.1747;0.8347;0.854
2.051826458;-0.0468;0.1786;0.8458;0.866
2.052676302;-0.0411;0.1830;0.8477;0.868
2.053923281;-0.0343;0.1866;0.8467;0.868
2.057722656;-0.0267;0.1844;0.8477;0.868
2.061021562;-0.0240;0.1893;0.8428;0.864
2.061644374;-0.0113;0.1913;0.8484;0.870
2.061947135;-0.0071;0.1905;0.8460;0.867
2.068608958;-0.0062;0.1925;0.8448;0.866
2.069500781;0.0056;0.1986;0.8428;0.866
2.072302708;0.0121;0.1974;0.8365;0.860
2.072881979;0.0146;0.2003;0.8367;0.860
2.077187916;0.0239;0.2074;0.8365;0.862
2.079607395;0.0249;0.2103;0.8328;0.859
2.081789114;0.0295;0.2123;0.8325;0.860
2.082939999;0.0285;0.2128;0.8343;0.861
2.085242343;0.0310;0.2150;0.8460;0.873
2.088548437;0.0305;0.2204;0.8431;0.872
2.089983697;0.0295;0.2194;0.8499;0.878
2.093421197;0.0327;0.2191;0.8536;0.882
2.096473645;0.0300;0.2206;0.8609;0.889
2.106050729;0.0261;0.2182;0.8734;0.901
2.107065989;0.0229;0.2194;0.8717;0.899
2.107430729;0.0188;0.2189;0.8822;0.909
2.107727083;0.0188;0.2177;0.8839;0.910
2.108020677;0.0215;0.2165;0.8925;0.919
2.110897552;0.0185;0.2138;0.8925;0.918
2.112611562;0.0146;0.2177;0.9073;0.933
2.117137552;0.0149;0.2133;0.9193;0.944
2.121277083;0.0129;0.2111;0.9338;0.957
2.123581093;0.0099;0.2077;0.9482;0.971
2.124143072;0.0056;0.2047;0.9733;0.995
2.127183124;0.0002;0.2035;0.9958;1.016
2.131617656;-0.0037;0.2072;1.0176;1.038
2.134485364;-0.0030;0.2123;1.0301;1.052
2.135694166;-0.0052;0.2094;1.0455;1.066
2.13671427;-0.0042;0.2101;1.0616;1.082
2.139885677;-0.0037;0.2055;1.0765;1.096
2.140731927;-0.0064;0.2062;1.0922;1.111
2.144277031;-0.0079;0.2089;1.1139;1.133
2.147501927;-0.0067;0.2135;1.1278;1.148
2.150583906;-0.0049;0.2106;1.1374;1.157
2.152791354;-0.0030;0.2143;1.1428;1.163
2.154337083;-0.0035;0.2167;1.1513;1.172
2.157293541;0.0036;0.2238;1.1555;1.177
2.157830624;0.0095;0.2223;1.1491;1.170
2.159766926;0.0156;0.2241;1.1457;1.167
2.162646301;0.0134;0.2262;1.1374;1.160
2.164486718;0.0131;0.2265;1.1244;1.147
2.168647187;0.0124;0.2248;1.1048;1.128
2.170109114;0.0087;0.2189;1.0843;1.106
2.17153276;0.0065;0.2184;1.0704;1.092
2.173743437;-0.0005;0.2196;1.0616;1.084
2.176959114;-0.0027;0.2241;1.0481;1.072
2.178402447;-0.0027;0.2275;1.0411;1.066
2.181161197;-0.0059;0.2306;1.0328;1.058
2.187048333;-0.0069;0.2341;1.0313;1.058
2.190250833;-0.0047;0.2382;1.0303;1.058
2.19452026;-0.0086;0.2370;1.0264;1.053
2.197554062;-0.0132;0.2343;1.0254;1.052
2.198251458;-0.0147;0.2370;1.0330;1.060
2.201474374;-0.0199;0.2377;1.0394;1.066
2.202747656;-0.0296;0.2321;1.0513;1.077
2.203294999;-0.0318;0.2321;1.0614;1.087
2.207302291;-0.0382;0.2275;1.0655;1.090
2.210407135;-0.0436;0.2272;1.0711;1.096
2.211067343;-0.0455;0.2314;1.0787;1.104
2.214719583;-0.0470;0.2282;1.0882;1.113
2.218138072;-0.0551;0.2275;1.0904;1.115
2.219615833;-0.0521;0.2287;1.0951;1.120
2.224543385;-0.0521;0.2219;1.1022;1.125
2.226927343;-0.0524;0.2199;1.1095;1.132
2.227628124;-0.0519;0.2204;1.1215;1.144
2.229019687;-0.0490;0.2165;1.1288;1.150
2.240411926;-0.0443;0.2169;1.1356;1.157
2.241458749;-0.0424;0.2174;1.1425;1.164
2.241925937;-0.0377;0.2150;1.1489;1.169
2.242373176;-0.0304;0.2106;1.1569;1.176
2.242835572;-0.0282;0.2157;1.1657;1.186
2.245885989;-0.0274;0.2184;1.1689;1.189
2.247582499;-0.0184;0.2191;1.1743;1.195
2.256231666;-0.0132;0.2219;1.1743;1.195
2.257175729;-0.0123;0.2211;1.1701;1.191
2.25755052;-0.0096;0.2165;1.1660;1.186
2.257855885;-0.0054;0.2191;1.1623;1.183
2.258141041;-0.0081;0.2199;1.1484;1.169
2.259448749;-0.0113;0.2099;1.1342;1.153
2.264270833;-0.0138;0.2057;1.1271;1.146
2.268437604;-0.0132;0.1996;1.1193;1.137
2.269548229;-0.0147;0.1947;1.1027;1.120
2.272671458;-0.0143;0.1879;1.0907;1.107
2.27598302;-0.0218;0.1798;1.0797;1.095
2.276850885;-0.0226;0.1703;1.0687;1.082
2.278822812;-0.0306;0.1624;1.0609;1.074
2.280171354;-0.0333;0.1478;1.0594;1.070
2.284744791;-0.0389;0.1407;1.0589;1.069
2.287467291;-0.0465;0.1338;1.0596;1.069
2.290467395;-0.0507;0.1277;1.0592;1.068
2.291652499;-0.0492;0.1165;1.0582;1.066
2.295253541;-0.0524;0.1087;1.0623;1.069
2.297859895;-0.0570;0.1062;1.0633;1.070
2.301088749;-0.0582;0.0962;1.0701;1.076
2.30250401;-0.0597;0.0947;1.0804;1.086
2.303265364;-0.0553;0.0896;1.0978;1.103
2.305274114;-0.0526;0.0803;1.1105;1.115
2.30901526;-0.0475;0.0808;1.1232;1.127
2.311507864;-0.0448;0.0837;1.1484;1.152
2.316667551;-0.0431;0.0798;1.1625;1.166
2.317517708;-0.0353;0.0803;1.1831;1.186
2.320329426;-0.0338;0.0766;1.2026;1.206
2.321842656;-0.0323;0.0674;1.2131;1.215
2.325656093;-0.0326;0.0703;1.2092;1.212
2.327778541;-0.0208;0.0642;1.2043;1.206
2.331124322;-0.0057;0.0654;1.1995;1.201
2.331416249;0.0012;0.0661;1.2161;1.218
2.335805104;0.0036;0.0537;1.2398;1.241
2.337636301;-0.0005;0.0527;1.2554;1.257
2.341999583;0.0002;0.0473;1.2694;1.270
2.346639895;-0.0035;0.0351;1.2723;1.273
2.347703072;-0.0059;0.0358;1.2659;1.266
2.349734999;-0.0062;0.0334;1.2618;1.262
2.350318333;-0.0152;0.0309;1.2647;1.265
2.351432916;-0.0174;0.0314;1.2674;1.268
2.354998749;-0.0333;0.0331;1.2696;1.270
2.359432343;-0.0379;0.0314;1.2681;1.269
2.36045552;-0.0460;0.0302;1.2657;1.267
2.360808593;-0.0585;0.0305;1.2642;1.266
2.365409635;-0.0634;0.0336;1.2630;1.265
2.36849276;-0.0744;0.0351;1.2576;1.260
2.369379374;-0.0790;0.0309;1.2537;1.257
2.371214843;-0.0839;0.0351;1.2356;1.239
2.373756041;-0.0946;0.0390;1.2207;1.225
2.37630552;-0.0976;0.0397;1.2068;1.211
2.380145937;-0.1042;0.0405;1.1779;1.183
2.383791093;-0.0983;0.0446;1.1481;1.153
2.384984687;-0.0969;0.0524;1.1251;1.131
2.386264374;-0.1022;0.0534;1.1149;1.121
2.387349322;-0.1044;0.0495;1.1034;1.109
2.389488853;-0.1052;0.0534;1.0907;1.097
2.393180572;-0.1105;0.0456;1.0616;1.068
2.394944739;-0.1135;0.0412;1.0418;1.049
2.402048228;-0.1162;0.0400;1.0289;1.036
2.402991614;-0.1127;0.0371;1.0166;1.024
2.405027291;-0.1132;0.0378;1.0049;1.012
2.407914791;-0.1140;0.0392;0.9953;1.003
2.410725833;-0.1091;0.0383;0.9883;0.995
2.412178385;-0.1044;0.0417;0.9829;0.989
2.418596197;-0.1040;0.0468;0.9829;0.989
2.419291197;-0.1035;0.0417;0.9773;0.984
2.419699947;-0.0961;0.0478;0.9670;0.973
2.420108853;-0.0949;0.0458;0.9589;0.965
2.421759478;-0.0951;0.0424;0.9582;0.964
2.424317864;-0.0917;0.0400;0.9550;0.960
2.42873177;-0.0929;0.0432;0.9580;0.963
2.431531666;-0.0959;0.0422;0.9548;0.961
2.439200676;-0.0991;0.0395;0.9540;0.960
2.44011651;-0.0996;0.0410;0.9499;0.956
2.44226526;-0.0986;0.0490;0.9470;0.953
2.443544374;-0.0983;0.0483;0.9438;0.950
2.445750468;-0.0959;0.0478;0.9408;0.947
2.446345103;-0.0937;0.0497;0.9433;0.949
2.458304166;-0.0929;0.0522;0.9379;0.944
2.459246406;-0.0907;0.0483;0.9377;0.943
2.459671458;-0.0937;0.0463;0.9352;0.941
2.460093593;-0.0949;0.0468;0.9301;0.936
2.460480416;-0.0856;0.0461;0.9240;0.929
2.463945364;-0.0849;0.0429;0.9125;0.917
2.464533124;-0.0863;0.0439;0.9081;0.913
2.467733697;-0.0780;0.0402;0.8983;0.903
2.469251041;-0.0736;0.0375;0.8914;0.895
2.471619531;-0.0724;0.0380;0.8888;0.893
2.478228385;-0.0683;0.0346;0.8853;0.889
2.479009583;-0.0643;0.0327;0.8763;0.879
2.479399114;-0.0553;0.0319;0.8792;0.882
2.483965781;-0.0480;0.0358;0.8778;0.880
2.48733927;-0.0416;0.0361;0.8788;0.880
2.491646614;-0.0357;0.0405;0.8834;0.885
2.492337916;-0.0287;0.0419;0.8849;0.886
2.493546822;-0.0265;0.0368;0.8861;0.887
2.493975364;-0.0218;0.0424;0.8920;0.893
2.496611041;-0.0204;0.0454;0.9022;0.904
2.501196249;-0.0179;0.0441;0.9127;0.914
2.502559478;-0.0143;0.0485;0.9191;0.920
2.506324426;-0.0042;0.0458;0.9223;0.923
2.509076145;0.0056;0.0534;0.9211;0.923
2.509651562;0.0097;0.0488;0.9201;0.921
2.511831406;0.0190;0.0532;0.9125;0.914
2.513646249;0.0229;0.0576;0.9017;0.904
2.517342708;0.0283;0.0563;0.9066;0.909
2.522277656;0.0295;0.0620;0.9044;0.907
2.524851041;0.0344;0.0637;0.8949;0.898
2.525419843;0.0356;0.0664;0.8910;0.894
2.52872052;0.0337;0.0664;0.8890;0.892
2.530215468;0.0339;0.0664;0.8885;0.892
2.533438593;0.0312;0.0727;0.8817;0.885
2.53438651;0.0327;0.0761;0.8768;0.881
2.538654843;0.0332;0.0862;0.8729;0.878
2.540363072;0.0320;0.0903;0.8705;0.876
2.544705103;0.0285;0.0913;0.8668;0.872
2.545381093;0.0285;0.0979;0.8533;0.859
2.546716406;0.0305;0.0994;0.8325;0.839
2.549682291;0.0290;0.1008;0.8133;0.820
2.552456249;0.0283;0.1013;0.8064;0.813
2.554617447;0.0293;0.1018;0.7905;0.798
2.557403541;0.0285;0.1065;0.7739;0.782
2.560745937;0.0280;0.1096;0.7707;0.779
2.562587135;0.0317;0.1094;0.7641;0.773
2.572890208;0.0273;0.1106;0.7458;0.754
2.573888593;0.0239;0.1145;0.7397;0.749
2.574353333;0.0210;0.1197;0.7348;0.745
2.57478901;0.0207;0.1187;0.7311;0.741
2.575218385;0.0190;0.1243;0.7311;0.742
2.579538333;0.0173;0.1304;0.7272;0.739
2.587367916;0.0131;0.1319;0.7223;0.734
2.588219166;0.0156;0.1346;0.7267;0.739
2.589128541;0.0146;0.1405;0.7297;0.743
2.589457343;0.0073;0.1405;0.7269;0.740
2.589746249;0.0024;0.1377;0.7243;0.737
2.590422031;-0.0010;0.1385;0.7287;0.742
2.591717551;-0.0040;0.1422;0.7279;0.742
2.594131666;-0.0084;0.1402;0.7277;0.741
2.600856145;-0.0152;0.1385;0.7282;0.741
2.601836718;-0.0152;0.1422;0.7279;0.742
2.602629999;-0.0174;0.1446;0.7328;0.747
2.607316718;-0.0143;0.1429;0.7314;0.745
2.609806562;-0.0106;0.1507;0.7345;0.750
2.613561666;-0.0115;0.1544;0.7382;0.754
2.616669114;-0.0213;0.1510;0.7409;0.756
2.617701874;-0.0323;0.1446;0.7406;0.755
2.621162708;-0.0404;0.1444;0.7389;0.754
2.621851666;-0.0546;0.1466;0.7380;0.754
2.62382526;-0.0624;0.1453;0.7387;0.755
2.626727083;-0.0641;0.1439;0.7348;0.751
2.629018749;-0.0665;0.1429;0.7367;0.753
2.633661822;-0.0668;0.1490;0.7389;0.757
2.635185624;-0.0746;0.1488;0.7450;0.763
2.63828828;-0.0778;0.1502;0.7533;0.772
2.63963276;-0.0817;0.1522;0.7627;0.782
2.642770885;-0.0812;0.1519;0.7702;0.789
2.645641145;-0.0851;0.1580;0.7802;0.801
2.646326562;-0.0863;0.1561;0.7959;0.816
2.650001666;-0.0849;0.1624;0.8032;0.824
2.652346093;-0.0829;0.1654;0.8101;0.831
2.65494677;-0.0768;0.1641;0.8157;0.836
2.657509739;-0.0790;0.1641;0.8240;0.844
2.660043489;-0.0751;0.1683;0.8306;0.851
2.66309651;-0.0710;0.1688;0.8321;0.852
2.667398593;-0.0683;0.1754;0.8330;0.854
2.669106874;-0.0624;0.1759;0.8423;0.863
2.669659478;-0.0651;0.1752;0.8426;0.863
2.670108593;-0.0629;0.1752;0.8433;0.864
2.672304843;-0.0607;0.1800;0.8453;0.866
2.677814166;-0.0585;0.1822;0.8438;0.865
2.682813072;-0.0526;0.1844;0.8421;0.864
2.684110885;-0.0453;0.1864;0.8433;0.865
2.68646677;-0.0401;0.1839;0.8397;0.861
2.687197083;-0.0355;0.1857;0.8291;0.850
2.688731458;-0.0279;0.1879;0.8264;0.848
2.69254078;-0.0255;0.1891;0.8147;0.837
2.695634114;-0.0279;0.1847;0.8103;0.832
2.699248385;-0.0260;0.1844;0.8000;0.821
